ID	GENE_COORD	GENE_NAME	BIOMART	OG
Medtr0002s0660	Mtrunc_scaffold0002:254599-256038	Medtr0002s0660	MTR_0002s0660	OG0002173
Medtr0002s0680	Mtrunc_scaffold0002:258084-258641	Medtr0002s0680	MTR_0002s0680	OG0007067
Medtr0002s0690	Mtrunc_scaffold0002:260031-260993	Medtr0002s0690	MTR_0002s0690	OG0005778
Medtr0002s0700	Mtrunc_scaffold0002:262331-262582	Medtr0002s0700	MTR_0002s0700	OG0008952
Medtr0002s0730	Mtrunc_scaffold0002:267910-268560	Medtr0002s0730	MTR_0002s0730	OG0006377
Medtr0002s0740	Mtrunc_scaffold0002:269071-270597	Medtr0002s0740	MTR_0002s0740	OG0007903
Medtr0002s0750	Mtrunc_scaffold0002:271152-274322	Medtr0002s0750	MTR_0002s0750	OG0004748
Medtr0002s0760	Mtrunc_scaffold0002:274540-276038	Medtr0002s0760	MTR_0002s0760	OG0011408
Medtr0002s0770	Mtrunc_scaffold0002:276439-276780	Medtr0002s0770	MTR_0002s0770	OG0011293
Medtr0002s0780	Mtrunc_scaffold0002:277415-278350	Medtr0002s0780	MTR_0002s0780	OG0003273
Medtr0002s0790	Mtrunc_scaffold0002:279513-280232	Medtr0002s0790	MTR_0002s0790	OG0013399
Medtr0002s0800	Mtrunc_scaffold0002:280819-281769	Medtr0002s0800	MTR_0002s0800	OG0000840
Medtr0002s0820	Mtrunc_scaffold0002:285957-292471	Medtr0002s0820	MTR_0002s0820	NA
Medtr0002s0860	Mtrunc_scaffold0002:319001-319297	Medtr0002s0860	MTR_0002s0860	OG0000168
Medtr0002s0870	Mtrunc_scaffold0002:320571-322272	Medtr0002s0870	MTR_0002s0870	OG0000168
Medtr0002s0880	Mtrunc_scaffold0002:327640-328071	Medtr0002s0880	MTR_0002s0880	OG0000032
Medtr0002s0890	Mtrunc_scaffold0002:333532-341212	Medtr0002s0890	MTR_0002s0890	OG0006331
Medtr0002s0930	Mtrunc_scaffold0002:353150-354058	Medtr0002s0930	MTR_0002s0930	OG0015170
Medtr0002s0960	Mtrunc_scaffold0002:372151-373031	Medtr0002s0960	MTR_0002s0960	OG0014644
Medtr0002s0990	Mtrunc_scaffold0002:377741-379094	Medtr0002s0990	MTR_0002s0990	OG0023004
Medtr0002s1060	Mtrunc_scaffold0002:400364-401875	Medtr0002s1060	MTR_0002s1060	OG0007977
Medtr0002s1160	Mtrunc_scaffold0002:421973-422830	Medtr0002s1160	MTR_0002s1160	NA
Medtr0002s1180	Mtrunc_scaffold0002:437415-441315	Medtr0002s1180	MTR_0002s1180	OG0015171
Medtr0002s1200	Mtrunc_scaffold0002:454554-457418	Medtr0002s1200	MTR_0002s1200	OG0028039
Medtr0002s1220	Mtrunc_scaffold0002:463175-463768	Medtr0002s1220	MTR_0002s1220	OG0000042
Medtr0002s1240	Mtrunc_scaffold0002:476301-476858	Medtr0002s1240	MTR_0002s1240	OG0000371
Medtr0002s1250	Mtrunc_scaffold0002:477568-479499	Medtr0002s1250	MTR_0002s1250	OG0001024
Medtr0002s1260	Mtrunc_scaffold0002:482821-483378	Medtr0002s1260	MTR_0002s1260	OG0000371
Medtr0002s1270	Mtrunc_scaffold0002:483700-485787	Medtr0002s1270	MTR_0002s1270	OG0003650
Medtr0002s1280	Mtrunc_scaffold0002:486747-488995	Medtr0002s1280	MTR_0002s1280	OG0002236
Medtr2g005070	Mtrunc_chr2:22687-27802	Medtr2g005070	MTR_2g005070	OG0005604
Medtr2g005100	Mtrunc_chr2:40250-40660	Medtr2g005100	MTR_2g005100	OG0010251
Medtr2g005110	Mtrunc_chr2:41280-51588	Medtr2g005110	MTR_2g005110	OG0012629
Medtr2g005130	Mtrunc_chr2:54899-57356	Medtr2g005130	MTR_2g005130	OG0003451
Medtr2g005210	Mtrunc_chr2:83967-84173	Medtr2g005210	MTR_2g005210	OG0002882
Medtr2g005240	Mtrunc_chr2:92911-103331	Medtr2g005240	MTR_2g005240	OG0005371
Medtr2g005260	Mtrunc_chr2:107935-109143	Medtr2g005260	MTR_2g005260	OG0005850
Medtr2g005290	Mtrunc_chr2:119945-121219	Medtr2g005290	MTR_2g005290	OG0016472
Medtr2g005330	Mtrunc_chr2:130610-135394	Medtr2g005330	MTR_2g005330	OG0001762
Medtr2g005340	Mtrunc_chr2:136142-136779	Medtr2g005340	MTR_2g005340	OG0003565
Medtr2g005350	Mtrunc_chr2:137301-139477	Medtr2g005350	MTR_2g005350	OG0006186
Medtr2g005410	Mtrunc_chr2:150891-155962	Medtr2g005410	MTR_2g005410	OG0002843
Medtr2g005420	Mtrunc_chr2:156232-156567	Medtr2g005420	MTR_2g005420	OG0023005
Medtr2g005450	Mtrunc_chr2:162220-168024	Medtr2g005450	MTR_2g005450	OG0012185
Medtr2g005490	Mtrunc_chr2:182677-184232	Medtr2g005490	MTR_2g005490	OG0000505
Medtr2g005500	Mtrunc_chr2:184631-186040	Medtr2g005500	MTR_2g005500	OG0000581
Medtr2g005510	Mtrunc_chr2:187481-188783	Medtr2g005510	MTR_2g005510	OG0007018
Medtr2g005570	Mtrunc_chr2:213617-217636	Medtr2g005570	MTR_2g005570	OG0002660
Medtr2g005590	Mtrunc_chr2:220572-223815	Medtr2g005590	MTR_2g005590	OG0008868
Medtr2g005600	Mtrunc_chr2:225129-230626	Medtr2g005600	MTR_2g005600	OG0007890
Medtr2g005610	Mtrunc_chr2:232948-238980	Medtr2g005610	MTR_2g005610	OG0003156
Medtr2g005620	Mtrunc_chr2:241467-247074	Medtr2g005620	MTR_2g005620	OG0000138
Medtr2g005680	Mtrunc_chr2:268198-268485	Medtr2g005680	MTR_2g005680	OG0023006
Medtr2g005690	Mtrunc_chr2:272234-275704	Medtr2g005690	MTR_2g005690	OG0002584
Medtr2g005700	Mtrunc_chr2:276243-277674	Medtr2g005700	MTR_2g005700	OG0007847
Medtr2g005710	Mtrunc_chr2:278053-279234	Medtr2g005710	MTR_2g005710	OG0013730
Medtr2g005730	Mtrunc_chr2:285882-292301	Medtr2g005730	MTR_2g005730	OG0008370
Medtr2g005740	Mtrunc_chr2:292533-293644	Medtr2g005740	MTR_2g005740	OG0005852
Medtr2g005760	Mtrunc_chr2:303560-303754	Medtr2g005760	MTR_2g005760	OG0005658
Medtr2g005790	Mtrunc_chr2:311059-311896	Medtr2g005790	MTR_2g005790	OG0002883
Medtr2g005810	Mtrunc_chr2:318339-323162	Medtr2g005810	MTR_2g005810	OG0000454
Medtr2g005820	Mtrunc_chr2:325936-330633	Medtr2g005820	MTR_2g005820	OG0007138
Medtr2g005830	Mtrunc_chr2:333131-337857	Medtr2g005830	MTR_2g005830	OG0011298
Medtr2g005840	Mtrunc_chr2:338760-345315	Medtr2g005840	MTR_2g005840	OG0011299
Medtr2g005870	Mtrunc_chr2:363876-370020	Medtr2g005870	MTR_2g005870	OG0003920
Medtr2g005880	Mtrunc_chr2:372401-376489	Medtr2g005880	MTR_2g005880	OG0009003
Medtr2g005930	Mtrunc_chr2:381814-384861	Medtr2g005930	MTR_2g005930	OG0006076
Medtr2g005910	Mtrunc_chr2:387925-389011	Medtr2g005910	MTR_2g005910	OG0010184
Medtr2g005900	Mtrunc_chr2:389162-393329	Medtr2g005900	MTR_2g005900	OG0010060
Medtr2g005905	Mtrunc_chr2:394617-396351	Medtr2g005905	MTR_2g005905	OG0005479
Medtr2g005950	Mtrunc_chr2:397934-401235	Medtr2g005950	MTR_2g005950	OG0005479
Medtr2g005990	Mtrunc_chr2:409106-410691	Medtr2g005990	MTR_2g005990	OG0001300
Medtr2g006000	Mtrunc_chr2:412398-414583	Medtr2g006000	MTR_2g006000	OG0013586
Medtr2g006020	Mtrunc_chr2:417314-424334	Medtr2g006020	MTR_2g006020	OG0006529
Medtr2g006030	Mtrunc_chr2:424709-425515	Medtr2g006030	MTR_2g006030	NA
Medtr2g006040	Mtrunc_chr2:426433-429631	Medtr2g006040	MTR_2g006040	OG0003556
Medtr2g006070	Mtrunc_chr2:439869-446294	Medtr2g006070	MTR_2g006070	OG0002194
Medtr2g006100	Mtrunc_chr2:449580-456771	Medtr2g006100	MTR_2g006100	OG0011373
Medtr2g006120	Mtrunc_chr2:459968-460475	Medtr2g006120	MTR_2g006120	OG0020289
Medtr2g006150	Mtrunc_chr2:468724-471446	Medtr2g006150	MTR_2g006150	OG0004488
Medtr2g006170	Mtrunc_chr2:482592-483554	Medtr2g006170	MTR_2g006170	OG0002834
Medtr2g006180	Mtrunc_chr2:485307-489334	Medtr2g006180	MTR_2g006180	OG0005953
Medtr2g006200	Mtrunc_chr2:495172-495960	Medtr2g006200	MTR_2g006200	OG0027988
Medtr2g006210	Mtrunc_chr2:496731-499629	Medtr2g006210	MTR_2g006210	OG0002257
Medtr2g006220	Mtrunc_chr2:501050-503504	Medtr2g006220	MTR_2g006220	OG0002628
Medtr2g006240	Mtrunc_chr2:509161-510183	Medtr2g006240	MTR_2g006240	OG0002257
Medtr2g006270	Mtrunc_chr2:513374-515771	Medtr2g006270	MTR_2g006270	OG0006426
Medtr2g006280	Mtrunc_chr2:520123-524922	Medtr2g006280	MTR_2g006280	OG0005618
Medtr2g006290	Mtrunc_chr2:525142-526002	Medtr2g006290	MTR_2g006290	OG0003431
Medtr2g006300	Mtrunc_chr2:526703-533436	Medtr2g006300	MTR_2g006300	OG0006531
Medtr2g006330	Mtrunc_chr2:542266-545660	Medtr2g006330	MTR_2g006330	OG0000097
Medtr2g006350	Mtrunc_chr2:546678-551234	Medtr2g006350	MTR_2g006350	OG0011043
Medtr2g006360	Mtrunc_chr2:553572-554768	Medtr2g006360	MTR_2g006360	OG0000029
Medtr2g006380	Mtrunc_chr2:560544-563763	Medtr2g006380	MTR_2g006380	OG0006426
Medtr2g006440	Mtrunc_chr2:578880-586948	Medtr2g006440	MTR_2g006440	OG0006548
Medtr2g006520	Mtrunc_chr2:588914-595681	Medtr2g006520	MTR_2g006520	OG0003221
Medtr2g006570	Mtrunc_chr2:605414-610991	Medtr2g006570	MTR_2g006570	OG0003441
Medtr2g006790	Mtrunc_chr2:612705-614861	Medtr2g006790	MTR_2g006790	OG0007043
Medtr2g006810	Mtrunc_chr2:616539-618974	Medtr2g006810	MTR_2g006810	OG0016430
Medtr2g006820	Mtrunc_chr2:619028-627266	Medtr2g006820	MTR_2g006820	OG0002741
Medtr2g006850	Mtrunc_chr2:641301-642835	Medtr2g006850	MTR_2g006850	OG0002030
Medtr2g006870	Mtrunc_chr2:654544-661516	Medtr2g006870	MTR_2g006870	OG0009462
Medtr2g006770	Mtrunc_chr2:673340-677342	Medtr2g006770	MTR_2g006770	OG0012275
Medtr2g006750	Mtrunc_chr2:679311-688436	Medtr2g006750	MTR_2g006750	OG0009360
Medtr2g006880	Mtrunc_chr2:699241-708113	Medtr2g006880	MTR_2g006880	OG0011746
Medtr2g006890	Mtrunc_chr2:708650-711030	Medtr2g006890	MTR_2g006890	OG0002729
Medtr2g006900	Mtrunc_chr2:711798-712325	Medtr2g006900	MTR_2g006900	OG0013838
Medtr2g006910	Mtrunc_chr2:716804-719828	Medtr2g006910	MTR_2g006910	OG0001562
Medtr2g006930	Mtrunc_chr2:729409-732877	Medtr2g006930	MTR_2g006930	OG0000459
Medtr2g006940	Mtrunc_chr2:736512-738484	Medtr2g006940	MTR_2g006940	OG0000459
Medtr2g006950	Mtrunc_chr2:739482-743172	Medtr2g006950	MTR_2g006950	OG0028040
Medtr2g006960	Mtrunc_chr2:749097-766631	Medtr2g006960	MTR_2g006960	OG0012276
Medtr2g007000	Mtrunc_chr2:778249-784007	Medtr2g007000	MTR_2g007000	OG0005383
Medtr2g007010	Mtrunc_chr2:785713-791640	Medtr2g007010	MTR_2g007010	OG0002175
Medtr2g007020	Mtrunc_chr2:793095-794465	Medtr2g007020	MTR_2g007020	OG0012273
Medtr2g007030	Mtrunc_chr2:794904-800464	Medtr2g007030	MTR_2g007030	OG0008524
Medtr2g007050	Mtrunc_chr2:804631-806839	Medtr2g007050	MTR_2g007050	OG0009671
Medtr2g007060	Mtrunc_chr2:812093-814761	Medtr2g007060	MTR_2g007060	OG0002505
Medtr2g007090	Mtrunc_chr2:820389-821547	Medtr2g007090	MTR_2g007090	OG0001300
Medtr2g007100	Mtrunc_chr2:824257-824496	Medtr2g007100	MTR_2g007100	OG0000039
Medtr2g007120	Mtrunc_chr2:833749-836429	Medtr2g007120	MTR_2g007120	OG0002505
Medtr2g007150	Mtrunc_chr2:844127-850204	Medtr2g007150	MTR_2g007150	OG0022074
Medtr2g007170	Mtrunc_chr2:854679-855059	Medtr2g007170	MTR_2g007170	OG0005257
Medtr2g007190	Mtrunc_chr2:858197-859024	Medtr2g007190	MTR_2g007190	OG0008167
Medtr2g007200	Mtrunc_chr2:861003-861602	Medtr2g007200	MTR_2g007200	OG0010251
Medtr2g007210	Mtrunc_chr2:864627-866538	Medtr2g007210	MTR_2g007210	OG0001395
Medtr2g007220	Mtrunc_chr2:867454-870653	Medtr2g007220	MTR_2g007220	OG0007565
Medtr2g007250	Mtrunc_chr2:875474-913892	Medtr2g007250	MTR_2g007250	OG0008184
Medtr2g007260	Mtrunc_chr2:915855-920207	Medtr2g007260	MTR_2g007260	OG0001159
Medtr2g007270	Mtrunc_chr2:922637-924030	Medtr2g007270	MTR_2g007270	OG0003026
Medtr2g007280	Mtrunc_chr2:924435-927404	Medtr2g007280	MTR_2g007280	OG0012851
Medtr2g007290	Mtrunc_chr2:933443-934997	Medtr2g007290	MTR_2g007290	OG0014216
Medtr2g007300	Mtrunc_chr2:936228-939354	Medtr2g007300	MTR_2g007300	OG0004595
Medtr2g007330	Mtrunc_chr2:947997-953239	Medtr2g007330	MTR_2g007330	OG0009741
Medtr2g007340	Mtrunc_chr2:955202-956149	Medtr2g007340	MTR_2g007340	OG0013893
Medtr2g007350	Mtrunc_chr2:956761-958459	Medtr2g007350	MTR_2g007350	OG0001300
Medtr2g007360	Mtrunc_chr2:965066-966380	Medtr2g007360	MTR_2g007360	OG0001300
Medtr2g007400	Mtrunc_chr2:973634-975754	Medtr2g007400	MTR_2g007400	OG0001300
Medtr2g007410	Mtrunc_chr2:976084-977639	Medtr2g007410	MTR_2g007410	OG0000505
Medtr2g007430	Mtrunc_chr2:981883-982362	Medtr2g007430	MTR_2g007430	OG0001300
Medtr2g007450	Mtrunc_chr2:989408-991040	Medtr2g007450	MTR_2g007450	OG0001300
Medtr2g007460	Mtrunc_chr2:997220-997603	Medtr2g007460	MTR_2g007460	OG0001300
Medtr2g007470	Mtrunc_chr2:998520-1002108	Medtr2g007470	MTR_2g007470	OG0013835
Medtr2g007490	Mtrunc_chr2:1010324-1010599	Medtr2g007490	MTR_2g007490	OG0020344
Medtr2g007500	Mtrunc_chr2:1011892-1013258	Medtr2g007500	MTR_2g007500	OG0001300
Medtr2g007510	Mtrunc_chr2:1015572-1017141	Medtr2g007510	MTR_2g007510	OG0028041
Medtr2g007530	Mtrunc_chr2:1019008-1020280	Medtr2g007530	MTR_2g007530	OG0001300
Medtr2g007540	Mtrunc_chr2:1023351-1023731	Medtr2g007540	MTR_2g007540	OG0020344
Medtr2g007550	Mtrunc_chr2:1023951-1026121	Medtr2g007550	MTR_2g007550	OG0001300
Medtr2g007570	Mtrunc_chr2:1029007-1033154	Medtr2g007570	MTR_2g007570	OG0022470
Medtr2g007590	Mtrunc_chr2:1036018-1037981	Medtr2g007590	MTR_2g007590	OG0000075
Medtr2g007610	Mtrunc_chr2:1043484-1045132	Medtr2g007610	MTR_2g007610	OG0001300
Medtr2g007630	Mtrunc_chr2:1046529-1047589	Medtr2g007630	MTR_2g007630	OG0020344
Medtr2g007640	Mtrunc_chr2:1048874-1052079	Medtr2g007640	MTR_2g007640	OG0004595
Medtr2g007650	Mtrunc_chr2:1055149-1060269	Medtr2g007650	MTR_2g007650	OG0006567
Medtr2g007690	Mtrunc_chr2:1079146-1083118	Medtr2g007690	MTR_2g007690	OG0017920
Medtr2g007710	Mtrunc_chr2:1084297-1084843	Medtr2g007710	MTR_2g007710	OG0000606
Medtr2g007720	Mtrunc_chr2:1088535-1091025	Medtr2g007720	MTR_2g007720	OG0017920
Medtr2g007740	Mtrunc_chr2:1101324-1106275	Medtr2g007740	MTR_2g007740	OG0011808
Medtr2g007750	Mtrunc_chr2:1106562-1107644	Medtr2g007750	MTR_2g007750	OG0001590
Medtr2g007770	Mtrunc_chr2:1111529-1114089	Medtr2g007770	MTR_2g007770	OG0008522
Medtr2g007780	Mtrunc_chr2:1118204-1121159	Medtr2g007780	MTR_2g007780	OG0006155
Medtr2g007790	Mtrunc_chr2:1122273-1141362	Medtr2g007790	MTR_2g007790	OG0003614
Medtr2g007800	Mtrunc_chr2:1143549-1147812	Medtr2g007800	MTR_2g007800	OG0010594
Medtr2g007810	Mtrunc_chr2:1148196-1148474	Medtr2g007810	MTR_2g007810	OG0023007
Medtr2g007820	Mtrunc_chr2:1149755-1150579	Medtr2g007820	MTR_2g007820	OG0000271
Medtr2g007830	Mtrunc_chr2:1153501-1158113	Medtr2g007830	MTR_2g007830	OG0005988
Medtr2g007840	Mtrunc_chr2:1159794-1164110	Medtr2g007840	MTR_2g007840	OG0007809
Medtr2g007855	Mtrunc_chr2:1168020-1169741	Medtr2g007855	MTR_2g007855	OG0007809
Medtr2g007860	Mtrunc_chr2:1170833-1171271	Medtr2g007860	MTR_2g007860	NA
Medtr2g007870	Mtrunc_chr2:1179140-1180291	Medtr2g007870	MTR_2g007870	OG0010595
Medtr2g007880	Mtrunc_chr2:1182169-1183661	Medtr2g007880	MTR_2g007880	OG0022044
Medtr2g007890	Mtrunc_chr2:1184452-1186389	Medtr2g007890	MTR_2g007890	OG0000137
Medtr2g007930	Mtrunc_chr2:1200463-1204309	Medtr2g007930	MTR_2g007930	OG0001284
Medtr2g007943	Mtrunc_chr2:1207875-1209569	Medtr2g007943	MTR_2g007943	OG0020345
Medtr2g007950	Mtrunc_chr2:1211301-1212346	Medtr2g007950	MTR_2g007950	OG0015445
Medtr2g007960	Mtrunc_chr2:1213087-1215762	Medtr2g007960	MTR_2g007960	OG0001159
Medtr2g007970	Mtrunc_chr2:1224450-1227302	Medtr2g007970	MTR_2g007970	OG0001159
Medtr2g007990	Mtrunc_chr2:1235569-1239137	Medtr2g007990	MTR_2g007990	OG0001159
Medtr2g008010	Mtrunc_chr2:1247543-1248432	Medtr2g008010	MTR_2g008010	NA
Medtr2g008030	Mtrunc_chr2:1250643-1254618	Medtr2g008030	MTR_2g008030	OG0006291
Medtr2g008050	Mtrunc_chr2:1261121-1264331	Medtr2g008050	MTR_2g008050	OG0000139
Medtr2g008070	Mtrunc_chr2:1272662-1276151	Medtr2g008070	MTR_2g008070	OG0006381
Medtr2g008100	Mtrunc_chr2:1289910-1291523	Medtr2g008100	MTR_2g008100	OG0017437
Medtr2g008110	Mtrunc_chr2:1292689-1293629	Medtr2g008110	MTR_2g008110	OG0000325
Medtr2g008120	Mtrunc_chr2:1300942-1306500	Medtr2g008120	MTR_2g008120	OG0006292
Medtr2g008130	Mtrunc_chr2:1310881-1312545	Medtr2g008130	MTR_2g008130	OG0014054
Medtr2g008160	Mtrunc_chr2:1324866-1327488	Medtr2g008160	MTR_2g008160	OG0006072
Medtr2g008170	Mtrunc_chr2:1328318-1330353	Medtr2g008170	MTR_2g008170	OG0004874
Medtr2g008180	Mtrunc_chr2:1332598-1333984	Medtr2g008180	MTR_2g008180	OG0002348
Medtr2g008190	Mtrunc_chr2:1335278-1343926	Medtr2g008190	MTR_2g008190	OG0004422
Medtr2g008210	Mtrunc_chr2:1349464-1351453	Medtr2g008210	MTR_2g008210	NA
Medtr2g008225	Mtrunc_chr2:1353997-1355790	Medtr2g008225	MTR_2g008225	OG0000187
Medtr2g008226	Mtrunc_chr2:1356907-1358554	Medtr2g008226	MTR_2g008226	OG0000187
Medtr2g008220	Mtrunc_chr2:1361040-1362458	Medtr2g008220	MTR_2g008220	OG0000187
Medtr2g008230	Mtrunc_chr2:1363914-1366634	Medtr2g008230	MTR_2g008230	OG0005992
Medtr2g008240	Mtrunc_chr2:1367059-1371918	Medtr2g008240	MTR_2g008240	OG0002989
Medtr2g008290	Mtrunc_chr2:1394073-1394423	Medtr2g008290	MTR_2g008290	OG0000800
Medtr2g008300	Mtrunc_chr2:1396179-1396388	Medtr2g008300	MTR_2g008300	OG0001300
Medtr2g008310	Mtrunc_chr2:1398646-1400298	Medtr2g008310	MTR_2g008310	OG0001300
Medtr2g008320	Mtrunc_chr2:1401961-1404001	Medtr2g008320	MTR_2g008320	OG0001300
Medtr2g008330	Mtrunc_chr2:1411823-1414596	Medtr2g008330	MTR_2g008330	OG0000547
Medtr2g008340	Mtrunc_chr2:1415657-1415842	Medtr2g008340	MTR_2g008340	OG0001233
Medtr2g008350	Mtrunc_chr2:1422374-1423264	Medtr2g008350	MTR_2g008350	OG0028042
Medtr2g008360	Mtrunc_chr2:1424285-1431027	Medtr2g008360	MTR_2g008360	OG0001061
Medtr2g008370	Mtrunc_chr2:1431840-1436588	Medtr2g008370	MTR_2g008370	NA
Medtr2g008380	Mtrunc_chr2:1437567-1442519	Medtr2g008380	MTR_2g008380	OG0001061
Medtr2g008390	Mtrunc_chr2:1444370-1449983	Medtr2g008390	MTR_2g008390	NA
Medtr2g008400	Mtrunc_chr2:1450683-1456854	Medtr2g008400	MTR_2g008400	NA
Medtr2g008410	Mtrunc_chr2:1458038-1466615	Medtr2g008410	MTR_2g008410	OG0004263
Medtr2g008430	Mtrunc_chr2:1471885-1475400	Medtr2g008430	MTR_2g008430	OG0006575
Medtr2g008440	Mtrunc_chr2:1476354-1477784	Medtr2g008440	MTR_2g008440	OG0005379
Medtr2g008470	Mtrunc_chr2:1491577-1496418	Medtr2g008470	MTR_2g008470	NA
Medtr2g008500	Mtrunc_chr2:1509883-1511103	Medtr2g008500	MTR_2g008500	OG0007122
Medtr2g008505	Mtrunc_chr2:1511481-1512872	Medtr2g008505	MTR_2g008505	OG0000012
Medtr2g008520	Mtrunc_chr2:1515990-1516532	Medtr2g008520	MTR_2g008520	OG0008998
Medtr2g008540	Mtrunc_chr2:1530220-1530763	Medtr2g008540	MTR_2g008540	OG0008998
Medtr2g008550	Mtrunc_chr2:1533364-1533555	Medtr2g008550	MTR_2g008550	NA
Medtr2g008560	Mtrunc_chr2:1535394-1536456	Medtr2g008560	MTR_2g008560	OG0002886
Medtr2g008580	Mtrunc_chr2:1539002-1540285	Medtr2g008580	MTR_2g008580	OG0002886
Medtr2g008590	Mtrunc_chr2:1541912-1549840	Medtr2g008590	MTR_2g008590	OG0013764
Medtr2g008600	Mtrunc_chr2:1551330-1551831	Medtr2g008600	MTR_2g008600	OG0014631
Medtr2g008610	Mtrunc_chr2:1552950-1554469	Medtr2g008610	MTR_2g008610	OG0008284
Medtr2g008620	Mtrunc_chr2:1554621-1556239	Medtr2g008620	MTR_2g008620	OG0004074
Medtr2g008650	Mtrunc_chr2:1566568-1569207	Medtr2g008650	MTR_2g008650	OG0000170
Medtr2g008690	Mtrunc_chr2:1580903-1581325	Medtr2g008690	MTR_2g008690	OG0004785
Medtr2g008710	Mtrunc_chr2:1583990-1585708	Medtr2g008710	MTR_2g008710	OG0001113
Medtr2g008730	Mtrunc_chr2:1591372-1593732	Medtr2g008730	MTR_2g008730	OG0001113
Medtr2g008740	Mtrunc_chr2:1594358-1596027	Medtr2g008740	MTR_2g008740	OG0015075
Medtr2g008750	Mtrunc_chr2:1596311-1603782	Medtr2g008750	MTR_2g008750	OG0006621
Medtr2g008770	Mtrunc_chr2:1606856-1611979	Medtr2g008770	MTR_2g008770	OG0000459
Medtr2g008780	Mtrunc_chr2:1615437-1617330	Medtr2g008780	MTR_2g008780	OG0006425
Medtr2g008810	Mtrunc_chr2:1625137-1630690	Medtr2g008810	MTR_2g008810	OG0007375
Medtr2g008820	Mtrunc_chr2:1632866-1640423	Medtr2g008820	MTR_2g008820	OG0003500
Medtr2g008840	Mtrunc_chr2:1646546-1659991	Medtr2g008840	MTR_2g008840	OG0001530
Medtr2g008850	Mtrunc_chr2:1663259-1666800	Medtr2g008850	MTR_2g008850	OG0002786
Medtr2g008870	Mtrunc_chr2:1668966-1672414	Medtr2g008870	MTR_2g008870	OG0011803
Medtr2g008880	Mtrunc_chr2:1673973-1677035	Medtr2g008880	MTR_2g008880	OG0000720
Medtr2g008910	Mtrunc_chr2:1681113-1681639	Medtr2g008910	MTR_2g008910	OG0000167
Medtr2g008920	Mtrunc_chr2:1684746-1690610	Medtr2g008920	MTR_2g008920	OG0000582
Medtr2g008930	Mtrunc_chr2:1695016-1699739	Medtr2g008930	MTR_2g008930	OG0000582
Medtr2g008960	Mtrunc_chr2:1708693-1711689	Medtr2g008960	MTR_2g008960	OG0013694
Medtr2g008970	Mtrunc_chr2:1711753-1714137	Medtr2g008970	MTR_2g008970	OG0013695
Medtr2g008990	Mtrunc_chr2:1718020-1721093	Medtr2g008990	MTR_2g008990	OG0011487
Medtr2g009040	Mtrunc_chr2:1738190-1743193	Medtr2g009040	MTR_2g009040	OG0003073
Medtr2g009050	Mtrunc_chr2:1744877-1745762	Medtr2g009050	MTR_2g009050	OG0016698
Medtr2g009070	Mtrunc_chr2:1760312-1761226	Medtr2g009070	MTR_2g009070	OG0002747
Medtr2g009080	Mtrunc_chr2:1764185-1769629	Medtr2g009080	MTR_2g009080	OG0001010
Medtr2g009090	Mtrunc_chr2:1771882-1772907	Medtr2g009090	MTR_2g009090	OG0006370
Medtr2g009110	Mtrunc_chr2:1780752-1787840	Medtr2g009110	MTR_2g009110	OG0006370
Medtr2g009130	Mtrunc_chr2:1796938-1799229	Medtr2g009130	MTR_2g009130	OG0001592
Medtr2g009140	Mtrunc_chr2:1801324-1806209	Medtr2g009140	MTR_2g009140	OG0012934
Medtr2g009150	Mtrunc_chr2:1807363-1807719	Medtr2g009150	MTR_2g009150	NA
Medtr2g009190	Mtrunc_chr2:1810285-1820153	Medtr2g009190	MTR_2g009190	OG0009257
Medtr2g009200	Mtrunc_chr2:1822351-1825608	Medtr2g009200	MTR_2g009200	OG0012754
Medtr2g009220	Mtrunc_chr2:1828042-1832844	Medtr2g009220	MTR_2g009220	OG0003924
Medtr2g009230	Mtrunc_chr2:1833036-1833561	Medtr2g009230	MTR_2g009230	NA
Medtr2g009270	Mtrunc_chr2:1848020-1852661	Medtr2g009270	MTR_2g009270	OG0003112
Medtr2g009275	Mtrunc_chr2:1854017-1854661	Medtr2g009275	MTR_2g009275	NA
Medtr2g009290	Mtrunc_chr2:1860925-1861200	Medtr2g009290	MTR_2g009290	OG0028033
Medtr2g009310	Mtrunc_chr2:1866319-1867959	Medtr2g009310	MTR_2g009310	OG0001879
Medtr2g009320	Mtrunc_chr2:1869086-1875086	Medtr2g009320	MTR_2g009320	OG0008674
Medtr2g009330	Mtrunc_chr2:1877274-1880262	Medtr2g009330	MTR_2g009330	OG0000465
Medtr2g009340	Mtrunc_chr2:1883129-1886637	Medtr2g009340	MTR_2g009340	OG0007060
Medtr2g009360	Mtrunc_chr2:1890536-1893739	Medtr2g009360	MTR_2g009360	OG0002988
Medtr2g009390	Mtrunc_chr2:1899088-1901428	Medtr2g009390	MTR_2g009390	OG0013390
Medtr2g009450	Mtrunc_chr2:1915096-1915715	Medtr2g009450	MTR_2g009450	NA
Medtr2g009500	Mtrunc_chr2:1937541-1941191	Medtr2g009500	MTR_2g009500	OG0005051
Medtr2g009520	Mtrunc_chr2:1948713-1950900	Medtr2g009520	MTR_2g009520	OG0001125
Medtr2g009530	Mtrunc_chr2:1952263-1953303	Medtr2g009530	MTR_2g009530	OG0015855
Medtr2g009550	Mtrunc_chr2:1957898-1958402	Medtr2g009550	MTR_2g009550	OG0028043
